186|aproximacion|aprox_visual|null|4|pendiente_segunda_seccion|null
187|aproximacion|aprox_no_presicion|null|1-2|pendiente_segunda_seccion|null
188|aproximacion|aprox_no_presicion|null|3|pendiente_segunda_seccion|2.5
189|aproximacion|aprox_no_presicion|null|4|pendiente_segunda_seccion|2.5
190|aproximacion|aprox_presicion|Cat1|1-2|pendiente_segunda_seccion|3
191|aproximacion|aprox_presicion|Cat1|3|pendiente_segunda_seccion|2.5
192|aproximacion|aprox_presicion|Cat2-3|4|pendiente_segunda_seccion|2.5
193|aproximacion|aprox_visual|null|ulm|seccion_horizontal_longitud|null
194|aproximacion|aprox_visual|null|uso_agro_aereo|seccion_horizontal_longitud|null
195|aproximacion|aprox_visual|null|1|seccion_horizontal_longitud|null
196|aproximacion|aprox_visual|null|2|seccion_horizontal_longitud|null
197|aproximacion|aprox_visual|null|3|seccion_horizontal_longitud|null
198|aproximacion|aprox_visual|null|4|seccion_horizontal_longitud|null
199|aproximacion|aprox_no_presicion|null|1-2|seccion_horizontal_longitud|null
200|aproximacion|aprox_no_presicion|null|3|seccion_horizontal_longitud|8400
201|aproximacion|aprox_no_presicion|null|4|seccion_horizontal_longitud|8400
202|aproximacion|aprox_presicion|Cat1|1-2|seccion_horizontal_longitud|null
203|aproximacion|aprox_presicion|Cat1|3|seccion_horizontal_longitud|8400
204|aproximacion|aprox_presicion|Cat2-3|4|seccion_horizontal_longitud|8400
205|aproximacion|aprox_visual|null|ulm|seccion_horizontal_longitud_total|null
206|aproximacion|aprox_visual|null|uso_agro_aereo|seccion_horizontal_longitud_total|null
207|aproximacion|aprox_visual|null|1|seccion_horizontal_longitud_total|null
208|aproximacion|aprox_visual|null|2|seccion_horizontal_longitud_total|null
209|aproximacion|aprox_visual|null|3|seccion_horizontal_longitud_total|null
210|aproximacion|aprox_visual|null|4|seccion_horizontal_longitud_total|null
211|aproximacion|aprox_no_presicion|null|1-2|seccion_horizontal_longitud_total|null
212|aproximacion|aprox_no_presicion|null|3|seccion_horizontal_longitud_total|15000
213|aproximacion|aprox_no_presicion|null|4|seccion_horizontal_longitud_total|15000
214|aproximacion|aprox_presicion|Cat1|1-2|seccion_horizontal_longitud_total|15000
215|aproximacion|aprox_presicion|Cat1|3|seccion_horizontal_longitud_total|15000
216|aproximacion|aprox_presicion|Cat2-3|4|seccion_horizontal_longitud_total|15000
217|de_transicion|aprox_visual|null|ulm|pendiente|50
218|de_transicion|aprox_visual|null|uso_agro_aereo|pendiente|50
219|de_transicion|aprox_visual|null|1|pendiente|20
220|de_transicion|aprox_visual|null|2|pendiente|20
221|de_transicion|aprox_visual|null|3|pendiente|14.3
222|de_transicion|aprox_visual|null|4|pendiente|14.3
223|de_transicion|aprox_no_presicion|null|1-2|pendiente|20
224|de_transicion|aprox_no_presicion|null|3|pendiente|14.3
225|de_transicion|aprox_no_presicion|null|4|pendiente|14.3
226|de_transicion|aprox_presicion|Cat1|1-2|pendiente|14.3
