runway_vw.81|81|CCS|03/21|1550|23|ASF|NIL|70|POLYGON ((-66.1603921304979 -25.11165877440133, -66.16058986939723 -25.11157522550525, -66.15410886044197 -25.098858229066906, -66.15391113945273 -25.098941770839435, -66.1603921304979 -25.11165877440133))
runway_vw.82|82|CDI|11/29|762|30|TIE|NIL|71|POLYGON ((-61.128180939694914 -32.890392370972, -61.12811506038608 -32.89012762901665, -61.12017607189166 -32.89153362735913, -61.12024192818906 -32.89179837262943, -61.128180939694914 -32.890392370972))
runway_vw.83|83|CDS|06/24|1100|20|ASF|NIL|72|POLYGON ((-67.5524868314238 -46.53660028852195, -67.55241716846086 -46.536773711463226, -67.56561618767292 -46.53929771566528, -67.5656858122119 -46.53912428432, -67.5524868314238 -46.53660028852195))
runway_vw.84|84|CDS|10/28|1100|20|ASF|NIL|72|POLYGON ((-67.54773611889358 -46.54369344617721, -67.54783988125993 -46.54385855379821, -67.56182989878349 -46.53967154770495, -67.56172610137014 -46.53950645227054, -67.54773611889358 -46.54369344617721))
runway_vw.88|88|CFU|10/28|810|16|TIE|NIL|85|POLYGON ((-62.77610959810964 -37.2150062806416, -62.77612840190781 -37.21514971935682, -62.78523541044084 -37.2143857186704, -62.78521658957665 -37.21424228132805, -62.77610959810964 -37.2150062806416))
runway_vw.91|91|CHC|02/20|850|30|TIE|ILE|76|POLYGON ((-58.29156952191037 -30.534860468780945, -58.2912704779635 -30.534939531050306, -58.29416046683641 -30.543129534646347, -58.29445953303741 -30.543050465184844, -58.29156952191037 -30.534860468780945))
runway_vw.94|94|CHO|02/20|900|30|TIE|NIL|631|POLYGON ((-71.45471810991882 -42.477075111368585, -71.45439388978023 -42.477198888375675, -71.45940587680113 -42.484391895750605, -71.45973012289805 -42.48426810399321, -71.45471810991882 -42.477075111368585))
runway_vw.74|74|CBA|18/36|3200|45|HOR|ILE|63|POLYGON ((-64.20786682546141 -31.324525202952838, -64.20832917453858 -31.32453079663019, -64.2088031039742 -31.29565979759074, -64.20834089602575 -31.295654201992743, -64.20786682546141 -31.324525202952838))
runway_vw.374|374|HUE|18/36|800|23|TIE|NIL|324|POLYGON ((-62.780856399469606 -37.1972225695533, -62.78110360055526 -37.19723743031781, -62.78175358934594 -37.19031742961231, -62.78150641067891 -37.19030257025882, -62.780856399469606 -37.1972225695533))
runway_vw.375|375|HUG|18/36|1100|30|TIE|NIL|325|POLYGON ((-61.95282356130739 -37.05649660010341, -61.95316043873073 -37.05651139965772, -61.95368342191212 -37.048863398662554, -61.95334657812599 -37.048848601098655, -61.95282356130739 -37.05649660010341))
runway_vw.377|377|HUM|02/20|600|20|TIE|NIL|327|POLYGON ((-61.14206327302209 -31.387163095904064, -61.14185672693824 -31.387196904008242, -61.14304672118993 -31.3925469047334, -61.143253278770416 -31.392513095178913, -61.14206327302209 -31.387163095904064))
runway_vw.136|136|DIO|07/25|800|30|TIE|NIL|124|POLYGON ((-58.97869322672441 -37.34521330504532, -58.97855677306934 -37.34546069491234, -58.98672678430918 -37.34833269925842, -58.98686321548485 -37.34808530069911, -58.97869322672441 -37.34521330504532))
runway_vw.384|384|IAA|18/36|745|15|TIE|NIL|333|POLYGON ((-63.61059688168897 -35.18525000000789, -63.610443118310336 -35.18524999994331, -63.61044311197045 -35.19198000000788, -63.61059688802886 -35.191979999943314, -63.61059688168897 -35.18525000000789))
runway_vw.137|137|DIO|16/34|800|30|TIE|NIL|124|POLYGON ((-58.98304880620786 -37.35608417441147, -58.98338119390639 -37.35613582534442, -58.9851321784415 -37.348954823352535, -58.98479982167275 -37.34890317640335, -58.98304880620786 -37.35608417441147))
runway_vw.387|387|IBA|13/31|600|20|TIE|NIL|336|POLYGON ((-60.499273478888526 -34.280912513784436, -60.49940252118334 -34.28105748616304, -60.5046505235849 -34.27783848352108, -60.50452147648738 -34.277693516426666, -60.499273478888526 -34.280912513784436))
runway_vw.388|388|IBY|09/27|650|30|TIE|NIL|337|POLYGON ((-58.68445690416373 -33.744162205532604, -58.684465095837105 -33.7438917944628, -58.67747410682647 -33.74374379435607, -58.67746589317421 -33.74401420563937, -58.68445690416373 -33.744162205532604))
runway_vw.139|139|DOL|04/22|960|23|TIE|NIL|126|POLYGON ((-57.725573473918345 -36.324902096009694, -57.725766525930474 -36.324779903913424, -57.719040522784766 -36.317820909311884, -57.71884747706414 -36.31794309061121, -57.725573473918345 -36.324902096009694))
runway_vw.140|140|DOL|18/36|1158|23|TIE|NIL|126|POLYGON ((-57.720910446800346 -36.31760821516404, -57.72066555318571 -36.31761578471063, -57.72115753691903 -36.328038785390625, -57.721402463067015 -36.32803121448399, -57.720910446800346 -36.31760821516404))
runway_vw.141|141|DOP|04/22|1189|21|ASF|NIL|127|POLYGON ((-68.86986931675082 -32.95957957525886, -68.86973268314227 -32.959718424702736, -68.87800968513056 -32.96550642916983, -68.8781463147625 -32.96536757079177, -68.86986931675082 -32.95957957525886))
runway_vw.396|396|ION|04/22|970|50|TIE|ILE|344|POLYGON ((-60.28051814646314 -33.26086790539248, -60.280101852811626 -33.26115209418674, -60.2866118458061 -33.26788210468899, -60.28702815346916 -33.2675978948908, -60.28051814646314 -33.26086790539248))
runway_vw.702|702|TOS|18/36|1050|35|TIE|NIL|577|POLYGON ((-61.788321091150905 -29.24025620663469, -61.78867090885302 -29.240253793136176, -61.788585892732755 -29.230777792777587, -61.78823610727116 -29.230780206993355, -61.788321091150905 -29.24025620663469))
runway_vw.97|97|CHT|04/22|530|18|TIE|NIL|92|POLYGON ((-61.20888639475249 -27.304354860129468, -61.20874160518053 -27.304453139827984, -61.211987603929884 -27.308269141434028, -61.21213239600315 -27.30817085852344, -61.20888639475249 -27.304354860129468))
runway_vw.30|30|AYA|17/35|880|26|TIE|NIL|29|POLYGON ((-58.470859085273766 -37.167562595266865, -58.47114491481856 -37.16761340455735, -58.473304900706204 -37.1598304022863, -58.47301909938611 -37.159779597537934, -58.470859085273766 -37.167562595266865))
runway_vw.120|120|CSP|14/32|1400|30|TIE|ILE|112|POLYGON ((-59.682483880661295 -34.048537672177645, -59.682696119651006 -34.048742327683016, -59.69250612148117 -34.04169231916223, -59.69229387883215 -34.041487680697664, -59.682483880661295 -34.048537672177645))
runway_vw.123|123|CTA|13/31|890|23|TIE|NIL|586|POLYGON ((-60.54964769093422 -38.74622330148298, -60.549822309208906 -38.746366698429235, -60.557242310470684 -38.74082469296527, -60.55706768967292 -38.74068130694741, -60.54964769093422 -38.74622330148298))
runway_vw.37|37|BCA|06/24|1980|30|ASF|ILE|35|POLYGON ((-62.180495693002875 -38.727621937060896, -62.18066430671742 -38.72738606287288, -62.16080432860493 -38.71867207727081, -62.16063567111532 -38.71890792266285, -62.180495693002875 -38.727621937060896))
runway_vw.35|35|BAR|11/29|2348|48|ASF|ILE|33|POLYGON ((-71.14508852876983 -41.155314890338055, -71.14532813864581 -41.15570733172159, -71.17067541810873 -41.14686285970374, -71.17043569375251 -41.146470473465676, -71.14508852876983 -41.155314890338055))
runway_vw.124|124|CTP|18/36|900|20|TIE|NIL|84|POLYGON ((-63.43264740166138 -36.49279024520068, -63.432870598345474 -36.492795754694896, -63.433177586718884 -36.48468675448892, -63.43295441328795 -36.48468124540667, -63.43264740166138 -36.49279024520068))
runway_vw.807|807|MAB|10/28|798|25|TIE|NIL|704|POLYGON ((-62.12361592815589 -33.78693550642839, -62.12366207189819 -33.78714849356634, -62.132154082139856 -33.785865492161086, -62.13210791791429 -33.78565250783362, -62.12361592815589 -33.78693550642839))
runway_vw.54|54|BLR|02/20|1200|30|ASF|ILE|47|POLYGON ((-61.07464275993076 -36.181388086572305, -61.07432123992249 -36.18145991320156, -61.07786521978357 -36.191884917311704, -61.07818678006966 -36.19181308246215, -61.07464275993076 -36.181388086572305))
runway_vw.57|57|BOL|18/36|1300|30|ASF|NIL|50|POLYGON ((-71.53326360075552 -41.94902727889847, -71.53362039913935 -41.948982720787484, -71.53104336833609 -41.93748072560934, -71.53068663155874 -41.93752527407697, -71.53326360075552 -41.94902727889847))
runway_vw.132|132|DAR|15/33|950|23|TIE|NIL|120|POLYGON ((-63.16535241539102 -37.708146663720335, -63.16512958474241 -37.70805733617371, -63.16001057571256 -37.71611633141828, -63.160233424420944 -37.71620566847577, -63.16535241539102 -37.708146663720335))
runway_vw.86|86|CED|01/19|1750|50|TIE|NIL|74|POLYGON ((-65.4193081553474 -33.63697706740632, -65.4187838443351 -33.637080932033214, -65.42171581546661 -33.64743493949366, -65.42224018421585 -33.6473310599455, -65.4193081553474 -33.63697706740632))
runway_vw.402|402|IVB|01/19|1040|18|TIE|NIL|348|POLYGON ((-62.41432745600979 -33.24221597412207, -62.41413854395466 -33.24225002580573, -62.41643853465458 -33.2512590274265, -62.41662746530982 -33.2512249725013, -62.41432745600979 -33.24221597412207))
runway_vw.406|406|JCM|18/36|1350|50|TIE|NIL|352|POLYGON ((-64.1603325760101 -31.217179431384942, -64.16085742398126 -31.21718256807912, -64.16095539052031 -31.20507256870804, -64.16043060947102 -31.20506943075628, -64.1603325760101 -31.217179431384942))
runway_vw.127|127|CUA|01R/19L|848|50|TIE|NIL|116|POLYGON ((-64.33786165526156 -33.16524113576033, -64.33837634435332 -33.16511486371586, -64.33583532513991 -33.15778786939083, -64.33532067447513 -33.15791413008549, -64.33786165526156 -33.16524113576033))
runway_vw.214|214|GLH|12/30|570|20|TIE|NIL|185|POLYGON ((-58.91391695457046 -34.921836581373505, -58.914033045548095 -34.92198941858956, -58.9193170482892 -34.91926641599903, -58.91920095182947 -34.91911358396394, -58.91391695457046 -34.921836581373505))
runway_vw.219|219|GNV|05/23|900|45|TIE|ILE|190|POLYGON ((-61.01508658966028 -34.9719173562315, -61.014737409749905 -34.97219064348898, -61.02114540770977 -34.977737652554154, -61.02149459170042 -34.97746434716645, -61.01508658966028 -34.9719173562315))
runway_vw.220|220|GNV|17/35|1060|45|TIE|NIL|190|POLYGON ((-61.02277775173904 -34.96948198125887, -61.0223022484578 -34.96941801827549, -61.020392221747144 -34.9790380136755, -61.02086777844977 -34.97910198585865, -61.02277775173904 -34.96948198125887))
runway_vw.645|645|SEN|04/22|780|18|TIE|NIL|530|POLYGON ((-58.29834247192092 -35.1846109945027, -58.29848552798194 -35.1844990054562, -58.29197852778206 -35.17889600925928, -58.291835472120816 -35.179007990699624, -58.29834247192092 -35.1846109945027))
runway_vw.480|480|MAQ|06/24|1150|30|TIE|NIL|403|POLYGON ((-68.70284521492586 -41.24051117520072, -68.70267478476454 -41.24074882473271, -68.71371479881014 -41.24525883285602, -68.7138852008803 -41.245021167077475, -68.70284521492586 -41.24051117520072))
runway_vw.77|77|CCA|01/19|2150|30|ASF|ILE|66|POLYGON ((-57.97916112409447 -29.77106840282141, -57.978850875892306 -29.77107359699673, -57.979050861896646 -29.780164597546225, -57.97936113809012 -29.78015940227187, -57.97916112409447 -29.77106840282141))
runway_vw.85|85|CDU|02/20|1200|30|TIE|ILE|73|POLYGON ((-58.30539193226807 -32.45064938195805, -58.30508406760563 -32.45072061785625, -58.308430051531865 -32.461115622312654, -58.308737948341786 -32.46104437750158, -58.30539193226807 -32.45064938195805))
runway_vw.89|89|CHA|09/27|900|40|TIE|NIL|75|POLYGON ((-61.214727776489575 -27.216690485714185, -61.21473222348164 -27.216329514279415, -61.205622238154085 -27.216239515135054, -61.20561776181687 -27.216600484858514, -61.214727776489575 -27.216690485714185))
runway_vw.90|90|CHA|18/36|1200|30|TIE|NIL|75|POLYGON ((-61.210001256332006 -27.21125386629794, -61.20969874365723 -27.211266133536267, -61.21021872976348 -27.22151613341867, -61.21052127022575 -27.22150386641547, -61.210001256332006 -27.21125386629794))
runway_vw.92|92|CHJ|18/36|750|50|TIE|NIL|77|POLYGON ((-57.99964691408397 -30.757107821051093, -58.00016908593424 -30.75712017842253, -58.000372068657995 -30.750722178397375, -57.999849931360195 -30.75070982107638, -57.99964691408397 -30.757107821051093))
runway_vw.98|98|CHY|03/21|1000|30|TIE|ILE|93|POLYGON ((-60.02900160462253 -34.958489600449326, -60.028724395044165 -34.95863439931212, -60.03455738643098 -34.96620240552103, -60.034834613236626 -34.96605759424115, -60.02900160462253 -34.958489600449326))
runway_vw.99|99|CHY|08/26|900|30|TIE|NIL|93|POLYGON ((-60.02932735035356 -34.964457082627284, -60.029386649631 -34.96472291730068, -60.03970966614237 -34.963161915613576, -60.03965033384412 -34.962896084315766, -60.02932735035356 -34.964457082627284))
runway_vw.100|100|CIF|02/20|550|20|TIE|NIL|94|POLYGON ((-60.04543282590599 -34.076164411201276, -60.04522317395115 -34.076209588645554, -60.046668168416765 -34.08085258958414, -60.046877831440604 -34.08080741026285, -60.04543282590599 -34.076164411201276))
runway_vw.102|102|CLD|17/35|650|30|TIE|NIL|96|POLYGON ((-62.03782131229483 -33.3431380217344, -62.038136687608805 -33.343081978063346, -62.03613167379417 -33.335132980327614, -62.035816326109504 -33.335189019470185, -62.03782131229483 -33.3431380217344))
runway_vw.105|105|CLN|18/36|760|30|TIE|NIL|99|POLYGON ((-58.15568481335057 -32.26624437309544, -58.15600318665628 -32.266251626703394, -58.15621717480855 -32.25947062671041, -58.15589882519829 -32.2594633730885, -58.15568481335057 -32.26624437309544))
runway_vw.107|107|CNA|18/36|710|30|TIE|NIL|101|POLYGON ((-58.72605553006478 -35.114737514827645, -58.72638446994878 -35.11474648494592, -58.72663445748889 -35.108556484970435, -58.72630554252465 -35.10854751480321, -58.72605553006478 -35.114737514827645))
runway_vw.108|108|CNO|04/22|778|18|TIE|NIL|102|POLYGON ((-59.86809938042839 -34.41361153063988, -59.86795661955611 -34.41372246927065, -59.87387661952442 -34.41895447271633, -59.87401938046096 -34.41884352719356, -59.86809938042839 -34.41361153063988))
runway_vw.112|112|CON|17/35|1100|30|TIE|NIL|105|POLYGON ((-61.04588688017842 -33.92721623587445, -61.046209119881816 -33.927247763911616, -61.04758510190455 -33.91747376149453, -61.04726289815566 -33.91744223829166, -61.04588688017842 -33.92721623587445))
runway_vw.113|113|CPO|18/36|1800|30|ASF|ILE|106|POLYGON ((-58.67136979980531 -34.5416118812438, -58.671696200217525 -34.541626118535085, -58.6726251717185 -34.52704111813351, -58.67229882830433 -34.52702688164547, -58.67136979980531 -34.5416118812438))
runway_vw.115|115|CQN|03/21|650|20|TIE|NIL|107|POLYGON ((-64.45470157930485 -31.282167051347475, -64.45449842064464 -31.282212948572955, -64.45659241395825 -31.28904895041613, -64.45679558599127 -31.28900304950424, -64.45470157930485 -31.282167051347475))
runway_vw.530|530|NIK|01/19|580|25|TIE|NIL|442|POLYGON ((-58.76031391484654 -38.154077452349085, -58.76004608507074 -38.154122547496435, -58.761426076268236 -38.159232549269625, -58.761693923649055 -38.15918745057586, -58.76031391484654 -38.154077452349085))
runway_vw.117|117|CRD|02/20|790|30|TIE|NIL|109|POLYGON ((-58.0167196118146 -31.307686157455212, -58.01701238802646 -31.307585842380718, -58.01403237988779 -31.301173845907893, -58.01373961995333 -31.301274153928116, -58.0167196118146 -31.307686157455212))
runway_vw.121|121|CSQ|13/31|980|30|TIE|ILE|113|POLYGON ((-59.8694127684368 -34.15959021418626, -59.8696492319009 -34.15977578563408, -59.877501229732005 -34.15286077820292, -59.87726477060679 -34.15267522161659, -59.8694127684368 -34.15959021418626))
runway_vw.449|449|LIO|18/36|799|30|TIE|NIL|380|POLYGON ((-60.93698227853351 -35.40520752300906, -60.93731172150327 -35.40522647675963, -60.9380427043494 -35.396708475189186, -60.93771329568735 -35.39668952457958, -60.93698227853351 -35.40520752300906))
runway_vw.665|665|SLV|02/20|1200|15|TIE|NIL|643|POLYGON ((-64.03287918243682 -23.207476121323076, -64.03274481755022 -23.20749987864859, -64.03494781250033 -23.218143879758443, -64.0350821874867 -23.21812012021321, -64.03287918243682 -23.207476121323076))
runway_vw.666|666|SLY|18/36|790|20|TIE|ILE|548|POLYGON ((-61.82844902024621 -38.24622048821812, -61.8286749797141 -38.24619351167207, -61.82694596600367 -38.23718551309651, -61.8267200339567 -38.23721248679371, -61.82844902024621 -38.24622048821812))
runway_vw.646|646|SER|11/29|550|15|TIE|NIL|531|POLYGON ((-60.90657241033712 -32.58019427875545, -60.9066035896682 -32.58031772123618, -60.912335593500494 -32.57927972068732, -60.91230440650506 -32.5791562793044, -60.90657241033712 -32.58019427875545))
runway_vw.647|647|SEZ|10/28|700|23|TIE|NIL|532|POLYGON ((-61.873450788797115 -34.80085687402389, -61.87339921125964 -34.80066312597008, -61.86593921965812 -34.802014124570725, -61.8659907803986 -34.802207875423264, -61.873450788797115 -34.80085687402389))
runway_vw.648|648|SGE|06/24|780|30|TIE|NIL|533|POLYGON ((-62.019268958148324 -34.3170188407453, -62.01944504161138 -34.316791159185115, -62.01230304702464 -34.312988164348305, -62.01212695273509 -34.31321583558211, -62.019268958148324 -34.3170188407453))
runway_vw.649|649|SGI|03/21|536|26|TIE|NIL|534|POLYGON ((-60.29846631144426 -38.4032830735894, -60.2981936883334 -38.4033769261968, -60.30097368034471 -38.40837692911936, -60.301246319433204 -38.40828307066711, -60.29846631144426 -38.4032830735894))
runway_vw.39|39|BCA|17R/35L|1498|30|ASF|ILE|35|POLYGON ((-62.179482996419246 -38.73262107289738, -62.17981500375545 -38.73269492686848, -62.18448297659711 -38.71981792002181, -62.18415102357744 -38.71974407974411, -62.179482996419246 -38.73262107289738))
runway_vw.118|118|CRR|02/20|2250|45|HOR|ILE|110|POLYGON ((-58.76302345055907 -27.455011626023087, -58.76346454931846 -27.45495837363087, -58.76061051309388 -27.43614137981418, -58.76016948678378 -27.43619461984006, -58.76302345055907 -27.455011626023087))
runway_vw.776|776|ADU|05/23|703|15|TIE|NIL|654|POLYGON ((-62.23603559390672 -28.864661988542235, -62.23592640605052 -28.86474401143458, -62.24059540527541 -28.869560013283664, -62.24070459468182 -28.869477986693152, -62.23603559390672 -28.864661988542235))
runway_vw.652|652|SGV|02/20|770|18|TIE|NIL|89|POLYGON ((-61.90106177961923 -30.31687405893226, -61.90087822035266 -30.31690594100245, -61.902468214112645 -30.323795941949694, -61.90265178585924 -30.323764057985013, -61.90106177961923 -30.31687405893226))
runway_vw.653|653|SHP|06/24|1200|30|TIE|ILE|536|POLYGON ((-59.39696234274388 -34.21427737454238, -59.39713965705329 -34.214050625384175, -59.38621466648695 -34.208153632832804, -59.386037333309496 -34.208380367094186, -59.39696234274388 -34.21427737454238))
runway_vw.447|447|LIN|14/32|815|30|TIE|NIL|379|POLYGON ((-61.527995598341825 -34.893207837332625, -61.52822640192496 -34.89340016256205, -61.53457540253221 -34.88822715661559, -61.534344597734574 -34.88803484327906, -61.527995598341825 -34.893207837332625))
runway_vw.448|448|LIO|13/31|1199|30|TIE|ILE|380|POLYGON ((-60.93154522440866 -35.40251757530842, -60.931760775849206 -35.40272242459512, -60.94191978008053 -35.39555541574981, -60.941704220177606 -35.395350584153896, -60.93154522440866 -35.40251757530842))
runway_vw.656|656|SJB|02/20|600|22|TIE|NIL|539|POLYGON ((-61.95138086027806 -31.87129785839574, -61.951153139674915 -31.871338141501035, -61.952441133365575 -31.87664014250449, -61.952668866587395 -31.87659985739226, -61.95138086027806 -31.87129785839574))
runway_vw.657|657|SJD|01/19|750|25|TIE|NIL|540|POLYGON ((-63.85759441544185 -30.277521706432236, -63.8578435845408 -30.27751029344944, -63.85743257604589 -30.270750293999168, -63.85718342393679 -30.270761705882542, -63.85759441544185 -30.277521706432236))
runway_vw.658|658|SJR|17/35|1200|25|TIE|NIL|541|POLYGON ((-59.98842262391294 -30.5609027930091, -59.98865737626218 -30.560977206830668, -59.99295736496964 -30.55081720369835, -59.992722635206164 -30.5507427961411, -59.98842262391294 -30.5609027930091))
runway_vw.524|524|NDL|18/36|1000|30|TIE|ILE|438|POLYGON ((-59.09295112337803 -37.26609299008385, -59.09328887665574 -37.26610700966439, -59.09389385582384 -37.25679600944717, -59.09355614420994 -37.25678199030113, -59.09295112337803 -37.26609299008385))
runway_vw.703|703|TOT|18/36|900|30|TIE|NIL|578|POLYGON ((-64.36891281808886 -31.65454313682788, -64.36922918190447 -31.654542862975536, -64.36921916756269 -31.646076863394462, -64.36890283243063 -31.646077136409005, -64.36891281808886 -31.65454313682788))
runway_vw.709|709|TSV|05/23|900|25|TIE|NIL|583|POLYGON ((-61.77788623806322 -32.999259053788855, -61.778075761780116 -32.999112946134424, -61.77156976040973 -32.99311995098097, -61.77138023943367 -32.99326604894229, -61.77788623806322 -32.999259053788855))
runway_vw.711|711|TVN|04/22|800|18|TIE|NIL|585|POLYGON ((-71.47544472288563 -43.08498798670306, -71.47527527699688 -43.08509201320075, -71.48071527541015 -43.089852017241355, -71.48088472447263 -43.089747982661954, -71.47544472288563 -43.08498798670306))
runway_vw.712|712|TXO|08/26|1500|30|ASF|NIL|587|POLYGON ((-69.29512335073143 -37.364665213616426, -69.2950966492224 -37.364934786379195, -69.30635666925562 -37.36564478754536, -69.30638333069837 -37.36537521245027, -69.29512335073143 -37.364665213616426))
runway_vw.717|717|UEL|18/36|750|30|TIE|NIL|590|POLYGON ((-59.03470361779475 -31.807268142922307, -59.03502038219814 -31.80726385687541, -59.0348923704383 -31.80036385752418, -59.034575629554595 -31.800368142273626, -59.03470361779475 -31.807268142922307))
runway_vw.721|721|UNE|18/36|720|18|TIE|NIL|594|POLYGON ((-60.84335994305367 -32.89076895116363, -60.8435520569431 -32.89077704875458, -60.84383205187336 -32.886048048331254, -60.84363994812338 -32.886039951586945, -60.84335994305367 -32.89076895116363))
runway_vw.729|729|VCA|01/19|900|23|ASF|NIL|601|POLYGON ((-65.41516718536516 -36.20296380009586, -65.41492881459159 -36.20300819976657, -65.41716780349667 -36.210903202401106, -65.4174061964602 -36.210858797461164, -65.41516718536516 -36.20296380009586))
runway_vw.736|736|VDO|12/30|1000|30|TIE|NIL|605|POLYGON ((-71.48076836490047 -43.53547216635343, -71.48099163552796 -43.53568783348833, -71.49088164227692 -43.53026782373035, -71.49065835815199 -43.53005217611046, -71.48076836490047 -43.53547216635343))
runway_vw.738|738|VEC|10/28|866|18|TIE|NIL|607|POLYGON ((-71.24030124605117 -43.722181011366295, -71.24035075403337 -43.7223389886053, -71.25082476690743 -43.720611986075184, -71.25077523317755 -43.72045401389583, -71.24030124605117 -43.722181011366295))
runway_vw.521|521|MUS|04/22|1199|23|ASF|NIL|436|POLYGON ((-58.051092082928605 -35.53908698067554, -58.050857916993436 -35.53913901921179, -58.05305690820409 -35.545749021471984, -58.05329109171791 -35.545696978415364, -58.051092082928605 -35.53908698067554))
runway_vw.746|746|VIG|18/36|1190|30|TIE|NIL|613|POLYGON ((-59.073020541552545 -31.855725341230556, -59.073337458440704 -31.8557206585662, -59.073119440079125 -31.84496965961413, -59.07280255991413 -31.844974340182716, -59.073020541552545 -31.855725341230556))
runway_vw.747|747|VIT|18/36|1100|18|ASF|NIL|614|POLYGON ((-62.713278843598026 -22.290647319272093, -62.7134531564096 -22.29065868068118, -62.71419915030496 -22.280745680223067, -62.71402484970266 -22.280734319730225, -62.713278843598026 -22.290647319272093))
runway_vw.450|450|LJN|15/33|850|26|TIE|ILE|381|POLYGON ((-59.07614706540345 -34.554501803107215, -59.07639293477709 -34.55461819675467, -59.08112292750277 -34.54777819229322, -59.08087707267787 -34.54766180756853, -59.07614706540345 -34.554501803107215))
runway_vw.451|451|LLA|02/20|1400|20|TIE|NIL|646|POLYGON ((-64.2338431252318 -24.742787089551573, -64.23364887473942 -24.742820910386325, -64.23623486561658 -24.75520691239738, -64.23642913435464 -24.755173087540474, -64.2338431252318 -24.742787089551573))
runway_vw.803|803|HGS|15/33|808|20|TIE|NIL|696|POLYGON ((-61.33269229591949 -33.81736003105115, -61.33287370418149 -33.817457968882955, -61.338795699864235 -33.809814964442104, -61.33861430023675 -33.80971703549206, -61.33269229591949 -33.81736003105115))
runway_vw.556|556|PAT|04/22|1700|50|TIE|NIL|463|POLYGON ((-62.97438341412955 -40.77350394348701, -62.973966584870176 -40.77382405613181, -62.98617958544888 -40.78301307793297, -62.98659641355035 -40.782692921686014, -62.97438341412955 -40.77350394348701))
runway_vw.557|557|PAT|13/31|800|40|TIE|NIL|463|POLYGON ((-62.98219156212375 -40.78559139616336, -62.98254843851118 -40.78582860355841, -62.98866843516518 -40.78050859420438, -62.98831156546953 -40.780271405517354, -62.98219156212375 -40.78559139616336))
runway_vw.565|565|PEH|18/36|1500|30|ASF|IPO|469|POLYGON ((-61.85734790270649 -35.85127977192711, -61.8576800973002 -35.85128022784301, -61.85770806906675 -35.837740227288364, -61.85737593093995 -35.83773977248189, -61.85734790270649 -35.85127977192711))
runway_vw.571|571|PIG|04/22|1110|30|TIE|NIL|474|POLYGON ((-62.37740505064036 -37.600249722395915, -62.37720494906588 -37.600468277514615, -62.388079956277124 -37.606770286684, -62.388280043429056 -37.606551713226615, -62.37740505064036 -37.600249722395915))
runway_vw.572|572|PIG|18/36|1480|30|TIE|IPO|474|POLYGON ((-62.380516815887994 -37.61288330162228, -62.38085118400639 -37.612834698139785, -62.37782815540917 -37.599671702114634, -62.37749384448531 -37.59972029764754, -62.380516815887994 -37.61288330162228))
runway_vw.575|575|PLG|09/27|799|23|TIE|NIL|477|POLYGON ((-63.152145874390996 -36.27931850880626, -63.15217412557397 -36.27912149119052, -63.141754138498264 -36.27814149237609, -63.14172586146661 -36.27833850762067, -63.152145874390996 -36.27931850880626))
runway_vw.576|576|PLG|18/36|850|23|TIE|NIL|477|POLYGON ((-63.14676950875896 -36.2852712287262, -63.147014491239894 -36.28527077114831, -63.146987476433516 -36.27579377120954, -63.14674252356534 -36.27579422866505, -63.14676950875896 -36.2852712287262))
runway_vw.583|583|PNT|01/19|1199|30|TIE|NIL|483|POLYGON ((-61.912415124380296 -34.78074644886383, -61.91210087547808 -34.78082355093019, -61.91583885728327 -34.79119355535903, -61.916153142575 -34.79111644443494, -61.912415124380296 -34.78074644886383))
runway_vw.631|631|RYD|06/24|2400|50|ASF|ILE|519|POLYGON ((-65.38886406979152 -33.73085113445191, -65.38914592962513 -33.73046686539255, -65.3674269629497 -33.71934188858154, -65.3671450364656 -33.7197261112635, -65.38886406979152 -33.73085113445191))
runway_vw.632|632|RYD|10/28|2400|45|ASF|ILE|519|POLYGON ((-65.38853383947519 -33.729887571300495, -65.38844216078715 -33.72949842865142, -65.36303521480788 -33.73367441694566, -65.36312678545235 -33.7340635830074, -65.38853383947519 -33.729887571300495))
runway_vw.635|635|SAN|12/30|1800|30|ASF|NIL|521|POLYGON ((-65.0255074676647 -40.75573669266108, -65.02571253268887 -40.755957307227916, -65.04319254586764 -40.7465592915112, -65.04298745448637 -40.746338708377195, -65.0255074676647 -40.75573669266108))
runway_vw.531|531|NIN|18/36|1500|30|ASF|ILE|443|POLYGON ((-60.92956626675867 -34.552892585403654, -60.92989173328763 -34.552917414373546, -60.93145370642811 -34.538898411345194, -60.93112829361821 -34.53887358843215, -60.92956626675867 -34.552892585403654))
runway_vw.641|641|SCZ|07/25|2000|30|ASF|ILE|527|POLYGON ((-68.56689590690864 -50.015132091175396, -68.56680809284879 -50.01539590880432, -68.59136415687846 -50.01878691817534, -68.59145184287941 -50.018523081804496, -68.56689590690864 -50.015132091175396))
runway_vw.650|650|SGR|02/20|1400|30|TIE|NIL|535|POLYGON ((-65.34551653850644 -41.59913197067008, -65.34582746118272 -41.59899602910252, -65.33399943845875 -41.58374904557089, -65.33368856123022 -41.58388495420253, -65.34551653850644 -41.59913197067008))
runway_vw.662|662|SLO|12/30|830|23|TIE|IPO|545|POLYGON ((-62.94035129222713 -36.75899736955978, -62.94051070792936 -36.759148630386015, -62.94777770994505 -36.75418962558287, -62.947618290211416 -36.75403837436289, -62.94035129222713 -36.75899736955978))
